0,13.926,2.653,79.841,0.0,0.133,3.448,0.0,12288.0,2286570.0,2215760.0,0.0,0.0,7340.0,8955.0,2167656448.0,167694336.0,527552512.0,13965430784.0,JETTY,CLEAN,250th,app,API Validation
1,25.363,5.812,61.955,0.0,0.0,6.869,0.0,0.0,5081689.0,4927827.0,0.0,0.0,16668.0,20242.0,2167123968.0,167694336.0,527552512.0,13965963264.0,JETTY,CLEAN,250th,app,API Validation
2,30.435,7.378,52.701,0.0,0.0,9.486,0.0,0.0,5871889.0,5722038.0,0.0,0.0,18570.0,22038.0,2166984704.0,167694336.0,527552512.0,13966102528.0,JETTY,CLEAN,250th,app,API Validation
3,32.840,7.402,51.144,0.0,0.0,8.614,0.0,0.0,6562743.0,6335830.0,0.0,0.0,19797.0,24506.0,2166792192.0,167694336.0,527552512.0,13966295040.0,JETTY,CLEAN,250th,app,API Validation
4,26.819,7.682,56.334,0.0,0.0,9.164,0.0,0.0,5893926.0,5721043.0,0.0,0.0,18014.0,22214.0,2166132736.0,167694336.0,527552512.0,13966954496.0,JETTY,CLEAN,250th,app,API Validation
5,26.764,7.590,55.925,0.133,0.0,9.587,0.0,16384.0,5978066.0,5751656.0,0.0,0.0,18512.0,22590.0,2165927936.0,167702528.0,527552512.0,13967151104.0,JETTY,CLEAN,250th,app,API Validation
6,27.417,8.344,56.424,0.0,0.0,7.815,0.0,0.0,6208616.0,6003545.0,0.0,0.0,18719.0,22302.0,2165960704.0,167702528.0,527552512.0,13967118336.0,JETTY,CLEAN,250th,app,API Validation
7,26.807,6.176,60.184,0.0,0.0,6.833,0.0,0.0,5866092.0,5666669.0,0.0,0.0,18094.0,21549.0,2166755328.0,167702528.0,527552512.0,13966323712.0,JETTY,CLEAN,250th,app,API Validation
8,33.066,9.237,48.996,0.0,0.0,8.701,0.0,0.0,7505843.0,7215533.0,0.0,0.0,22203.0,26854.0,2162814976.0,167702528.0,527556608.0,13970259968.0,JETTY,CLEAN,250th,app,API Validation
9,28.269,5.812,57.860,0.0,0.0,8.058,0.0,0.0,6342730.0,6097628.0,0.0,0.0,18778.0,22567.0,2162597888.0,167702528.0,527556608.0,13970477056.0,JETTY,CLEAN,250th,app,API Validation
10,26.577,7.248,56.376,0.0,0.0,9.799,0.0,0.0,6641968.0,6379314.0,0.0,0.0,19124.0,23213.0,2162413568.0,167702528.0,527556608.0,13970661376.0,JETTY,CLEAN,250th,app,API Validation
