
18-10 07:52:15,13.926,2.653,79.841,0.0,0.133,3.448,0.0,12288.0,2286570.0,2215760.0,0.0,0.0,7340.0,8955.0,2167656448.0,167694336.0,527552512.0,13965430784.0
18-10 07:52:16,25.363,5.812,61.955,0.0,0.0,6.869,0.0,0.0,5081689.0,4927827.0,0.0,0.0,16668.0,20242.0,2167123968.0,167694336.0,527552512.0,13965963264.0
18-10 07:52:17,30.435,7.378,52.701,0.0,0.0,9.486,0.0,0.0,5871889.0,5722038.0,0.0,0.0,18570.0,22038.0,2166984704.0,167694336.0,527552512.0,13966102528.0
18-10 07:52:18,32.840,7.402,51.144,0.0,0.0,8.614,0.0,0.0,6562743.0,6335830.0,0.0,0.0,19797.0,24506.0,2166792192.0,167694336.0,527552512.0,13966295040.0
18-10 07:52:19,26.819,7.682,56.334,0.0,0.0,9.164,0.0,0.0,5893926.0,5721043.0,0.0,0.0,18014.0,22214.0,2166132736.0,167694336.0,527552512.0,13966954496.0
18-10 07:52:20,26.764,7.590,55.925,0.133,0.0,9.587,0.0,16384.0,5978066.0,5751656.0,0.0,0.0,18512.0,22590.0,2165927936.0,167702528.0,527552512.0,13967151104.0
18-10 07:52:21,27.417,8.344,56.424,0.0,0.0,7.815,0.0,0.0,6208616.0,6003545.0,0.0,0.0,18719.0,22302.0,2165960704.0,167702528.0,527552512.0,13967118336.0
18-10 07:52:22,26.807,6.176,60.184,0.0,0.0,6.833,0.0,0.0,5866092.0,5666669.0,0.0,0.0,18094.0,21549.0,2166755328.0,167702528.0,527552512.0,13966323712.0
18-10 07:52:23,33.066,9.237,48.996,0.0,0.0,8.701,0.0,0.0,7505843.0,7215533.0,0.0,0.0,22203.0,26854.0,2162814976.0,167702528.0,527556608.0,13970259968.0
18-10 07:52:24,28.269,5.812,57.860,0.0,0.0,8.058,0.0,0.0,6342730.0,6097628.0,0.0,0.0,18778.0,22567.0,2162597888.0,167702528.0,527556608.0,13970477056.0
18-10 07:52:25,26.577,7.248,56.376,0.0,0.0,9.799,0.0,0.0,6641968.0,6379314.0,0.0,0.0,19124.0,23213.0,2162413568.0,167702528.0,527556608.0,13970661376.0
18-10 07:52:26,25.493,6.045,61.892,0.0,0.0,6.570,0.0,12288.0,5674600.0,5441022.0,0.0,0.0,16057.0,19582.0,2158559232.0,167710720.0,527556608.0,13974507520.0
18-10 07:52:27,31.733,7.733,51.733,0.0,0.0,8.800,0.0,0.0,7514609.0,7209939.0,0.0,0.0,21511.0,24751.0,2158272512.0,167710720.0,527556608.0,13974794240.0
18-10 07:52:28,34.912,8.931,47.497,0.0,0.0,8.660,0.0,0.0,7863774.0,7531070.0,0.0,0.0,22149.0,27056.0,2158510080.0,167710720.0,527556608.0,13974556672.0
18-10 07:52:29,20.752,4.669,68.872,0.0,0.0,5.707,0.0,0.0,4659612.0,4504990.0,0.0,0.0,14133.0,17138.0,2158551040.0,167710720.0,527556608.0,13974515712.0
18-10 07:52:30,35.801,10.498,43.742,0.0,0.0,9.960,0.0,20480.0,8821336.0,8445070.0,0.0,0.0,23339.0,27122.0,2155012096.0,167710720.0,527556608.0,13978054656.0
18-10 07:52:31,37.162,8.784,44.865,0.0,0.0,9.189,0.0,0.0,8601797.0,8239498.0,0.0,0.0,23484.0,27685.0,2154135552.0,167710720.0,527556608.0,13978931200.0
18-10 07:52:32,35.007,7.926,47.424,0.0,0.0,9.643,0.0,16384.0,8334707.0,7970447.0,0.0,0.0,21468.0,24784.0,2151432192.0,167718912.0,527556608.0,13981626368.0
